railway,station,x,y,tokyo
羽越線,酒田,1090,324293,359101
羽越線,折渡,22179,385843,421528
羽越線,吹浦,3923,340699,375569
羽越線,岩城みなと,19040,393579,429052
羽越線,西袋,6459,312007,346971
羽越線,女鹿,4120,343890,378765
羽越線,南鳥海,5664,331534,366459
羽越線,西目,15981,371548,406883
羽越線,遊佐,6217,334705,369646
羽越線,金浦,7545,361379,396350
羽越線,羽後岩谷,22038,381982,417667
羽越線,羽前水沢,-8852,301137,335886
羽越線,鶴岡,178,304078,338872
羽越線,羽後亀田,19755,387780,423305
羽越線,象潟,5953,355980,390902
羽越線,小砂川,4528,348203,383087
羽越線,砂越,6418,321290,356246
羽越線,仁賀保,11326,365105,400220
羽越線,上浜,6011,351211,386138
羽越線,本楯,4214,329439,364321
羽越線,藤島,5277,307247,342173
羽越線,余目,6769,315654,350627
羽越線,北余目,6490,318227,353187
羽越線,道川,19225,395184,430665
羽越線,月岡,-49333,209798,248332
羽越線,間島,-33518,252307,288353
羽越線,岩船町,-32733,242363,278380
羽越線,村上,-32399,246401,282368
羽越線,加治,-41710,219432,256655
羽越線,あつみ温泉,-21365,291258,326354
羽越線,小岩川,-23291,287495,322692
羽越線,中浦,-46662,212311,250360
羽越線,平木田,-35560,232484,268843
羽越線,越後早川,-33525,257117,293142
羽越線,越後寒川,-29963,271797,307463
羽越線,小波渡,-15976,298801,333685
羽越線,金塚,-39841,224283,261212
羽越線,水原,-54229,203975,243521
羽越線,神山,-51779,206877,245898
羽越線,五十川,-18903,296391,331376
羽越線,三瀬,-13902,299579,334408
羽越線,今川,-31872,267517,303353
羽越線,平林,-32806,238657,274698
羽越線,鼠ヶ関,-24799,283637,318924
羽越線,勝木,-27554,276395,311873
羽越線,京ヶ瀬,-57654,201894,242187
羽越線,府屋,-26419,278961,314357
羽越線,桑川,-32725,263640,299565
羽越線,中条,-38206,227559,264257
羽越線,新津,-62710,200008,241481
羽越線,新発田,-43787,215836,253395
羽越線,坂町,-33975,235244,271419
越後線,柏崎,-113107,152065,215293
越後線,岩室,-84042,191443,239241
越後線,越後赤塚,-81454,201915,248367
越後線,分水,-87730,181241,230899
越後線,小島谷,-93805,175247,227574
越後線,東柏崎,-112260,153199,215860
越後線,白山,-70637,212452,255481
越後線,内野,-78904,206587,252074
越後線,刈羽,-107411,159365,218963
越後線,吉田,-84207,187638,235702
越後線,小木ノ城,-99820,168767,224058
越後線,新潟大学前,-77313,207778,252762
越後線,西中通,-109840,155240,216468
越後線,巻,-83156,195381,242685
越後線,妙法寺,-96398,174376,227786
越後線,青山,-73214,211002,254745
越後線,越後曽根,-81221,199415,245915
越後線,北吉田,-83868,189286,237146
越後線,西山,-105423,161368,219834
越後線,関屋,-71947,211831,255215
越後線,礼拝,-103485,162535,220011
越後線,寺尾,-75626,208854,253326
越後線,内野西が丘,-79788,205244,251047
越後線,荒浜,-109015,156581,217254
越後線,小針,-74077,210003,254012
越後線,粟生津,-84691,183963,232401
越後線,寺泊,-89941,180278,230792
越後線,石地,-101266,165296,221528
越後線,南吉田,-84887,185963,234350
越後線,桐原,-91905,178242,229624
越後線,出雲崎,-98728,170561,225237
越後線,新潟,-67912,212465,254819
奥羽線,川部,58210,516013,554489
奥羽線,青森,76019,536524,577130
奥羽線,大館,61427,476176,515353
奥羽線,東能代,19787,465237,500642
奥羽線,追分,19220,422867,458303
奥羽線,大張野,37822,406684,443599
奥羽線,大鰐温泉,62168,502107,541164
奥羽線,下川沿,56412,474836,513390
奥羽線,石川,59064,505922,544569
奥羽線,大釈迦,63706,528229,567274
奥羽線,弘前,55144,510762,548923
奥羽線,碇ヶ関,66903,497425,537143
奥羽線,富根,28881,468198,504148
奥羽線,大久保,19651,429634,465083
奥羽線,北金岡,19607,459714,495118
奥羽線,秋田,25391,412598,448440
奥羽線,羽後境,41832,401778,439136
奥羽線,糠沢,47994,471927,509541
奥羽線,羽後飯塚,20526,432752,468245
奥羽線,鶴ヶ坂,67666,532095,571609
奥羽線,鷹ノ巣,45606,469852,507228
奥羽線,陣場,65727,488531,528171
奥羽線,上飯島,20139,419469,454962
奥羽線,鯉川,20852,443564,479059
奥羽線,森岳,20246,455428,490871
奥羽線,四ツ小屋,26733,406455,442410
奥羽線,八郎潟,20951,438178,473687
奥羽線,秋田,25413,412626,448469
奥羽線,和田,33076,405253,441728
奥羽線,浪岡,63169,523091,562109
奥羽線,二ツ井,34245,467611,503964
奥羽線,白沢,64434,481758,521285
奥羽線,長峰,65230,501525,540982
奥羽線,鶴形,24284,466619,502274
奥羽線,撫牛子,56219,513162,551429
奥羽線,前山,40773,467892,504807
奥羽線,早口,52229,474247,512313
奥羽線,井川さくら,20745,434162,469666
奥羽線,鹿渡,21269,448928,484437
奥羽線,土崎,20574,417202,452724
奥羽線,北常盤,60060,518642,557317
奥羽線,津軽新城,70695,536193,576068
奥羽線,津軽湯の沢,67779,493336,533212
奥羽線,新青森,72540,536182,576306
奥羽線,大曲,55604,384841,424088
奥羽線,横手,62704,367623,408196
奥羽線,新庄,41087,306672,344651
奥羽線,南新庄,41989,302136,340285
奥羽線,福島,55186,194850,237620
奥羽線,福島,55097,194822,237569
奥羽線,高畠,28060,221130,258134
奥羽線,村山,48257,275031,314497
奥羽線,三関,56254,345361,385175
奥羽線,神宮寺,50961,388090,426657
奥羽線,かみのやま温泉,39011,238886,277312
奥羽線,大滝,42186,329873,367790
奥羽線,芦沢,45931,294816,333631
奥羽線,峰吉川,42082,395951,433372
奥羽線,漆山,44979,256957,296128
奥羽線,及位,45725,332279,370653
奥羽線,大沢,32301,203948,241750
奥羽線,下湯沢,57803,355046,394982
奥羽線,羽前豊里,35505,314886,352087
奥羽線,袖崎,48640,282933,322348
奥羽線,羽前千歳,44510,253950,293086
奥羽線,茂吉記念館前,40737,241054,279735
奥羽線,大石田,47217,288203,327307
奥羽線,舟形,41997,298819,337002
奥羽線,真室川,36584,317283,354596
奥羽線,庭坂,49025,196724,237929
奥羽線,峠,35448,201142,239506
奥羽線,峠,35452,201148,239513
奥羽線,刈和野,46285,393914,431837
奥羽線,中川,32466,232357,269861
奥羽線,関根,27533,206951,244014
奥羽線,さくらんぼ東根,47796,269646,309113
奥羽線,湯沢,56492,351289,391064
奥羽線,乱川,47299,265003,304455
奥羽線,南出羽,44720,255638,294784
奥羽線,蔵王,41163,244888,283587
奥羽線,板谷,38285,201082,239956
奥羽線,天童,46851,262034,301453
奥羽線,山形,43238,249594,288576
奥羽線,横堀,53498,340292,379731
奥羽線,院内,50257,338597,377560
奥羽線,上湯沢,56360,348020,387815
奥羽線,羽前中山,33788,235888,273546
奥羽線,飯詰,58738,378229,418021
奥羽線,釜淵,37336,325577,362920
奥羽線,赤岩,44173,200489,240533
奥羽線,赤湯,27706,227222,264128
奥羽線,東根,48071,272127,311604
奥羽線,神町,47608,267835,307298
奥羽線,北大石田,46835,291951,330945
奥羽線,米沢,25935,211920,248726
奥羽線,醍醐,60870,360766,401129
奥羽線,柳田,62164,363850,404386
奥羽線,笹木野,52225,196115,238100
奥羽線,高擶,45943,258768,298079
奥羽線,泉田,41402,312140,350111
奥羽線,後三年,60756,373682,413851
奥羽線,十文字,59851,357729,397965
奥羽線,北山形,43697,251566,290597
奥羽線,置賜,27173,216879,253803
横須賀線,衣笠,-15681,-82403,48624
横須賀線,久里浜,-12052,-85062,50679
横須賀線,横須賀,-16230,-79395,45798
横須賀線,田浦,-17809,-78435,45246
横須賀線,東逗子,-21055,-77771,45567
横須賀線,逗子,-23188,-77917,46447
横須賀線,北鎌倉,-26249,-73411,43620
横須賀線,鎌倉,-25722,-75479,45233
横須賀線,大船,-27445,-71626,42632
横浜線,新横浜,-19585,-54699,24104
横浜線,東神奈川,-18164,-57907,26134
横浜線,小机,-21200,-54488,24877
横浜線,大口,-16966,-56310,24166
横浜線,菊名,-18435,-54382,23210
横浜線,橋本,-44241,-44840,39480
横浜線,中山,-26677,-53793,28064
横浜線,成瀬,-32683,-51482,31439
横浜線,相模原,-41933,-46333,37686
横浜線,町田,-35067,-50793,33141
横浜線,淵野辺,-39677,-47799,36052
横浜線,相原,-45449,-43493,40336
横浜線,八王子みなみ野,-45499,-40790,39886
横浜線,十日市場,-28734,-52511,28799
横浜線,長津田,-30655,-51909,29985
横浜線,矢部,-40496,-47270,36632
横浜線,鴨居,-24163,-54235,26596
横浜線,片倉,-44572,-39864,38837
横浜線,古淵,-37540,-49182,34623
横浜線,八王子,-44646,-38158,38723
花輪線,松尾八幡平,103415,441228,488396
花輪線,湯瀬温泉,85828,458014,501248
花輪線,八幡平,82746,460268,502911
花輪線,東大更,111920,433949,483311
花輪線,赤坂田,99883,449984,496167
花輪線,兄畑,89469,457342,501269
花輪線,平館,106969,439237,487269
花輪線,安比高原,99370,445993,492159
花輪線,好摩,114657,430830,480967
花輪線,横間,101777,456560,502996
花輪線,小屋の畑,101270,453104,499512
花輪線,荒屋新町,103674,455499,502371
花輪線,田山,94648,460046,504932
花輪線,大更,108364,435174,483646
花輪線,末広,76928,469858,511376
花輪線,鹿角花輪,81049,465308,507578
花輪線,陸中大里,81790,461986,504434
花輪線,大館,61427,476176,515353
花輪線,十二所,71060,468073,508692
花輪線,土深井,74871,469015,510214
花輪線,柴平,81244,470000,512235
花輪線,沢尻,73179,469870,510793
花輪線,扇田,62902,469661,509093
花輪線,東大館,61352,473742,512930
花輪線,十和田南,79735,472782,514723
花輪線,大滝温泉,68634,467544,507807
外房線,本千葉,26102,-44270,33560
外房線,千葉,25343,-42883,32457
外房線,蘇我,26953,-46316,34999
外房線,新茂原,42336,-60981,55068
外房線,八積,46506,-66006,61176
外房線,三門,50768,-79410,72297
外房線,本納,43032,-57347,54062
外房線,安房鴨川,24647,-98966,71199
外房線,鵜原,40606,-95178,76370
外房線,鎌取,31311,-48466,39827
外房線,上総一ノ宮,48355,-69243,64447
外房線,御宿,47184,-90011,76758
外房線,行川アイランド,35764,-97750,75638
外房線,茂原,42744,-63487,56655
外房線,長者町,50156,-77934,70908
外房線,東浪見,49383,-72335,67001
外房線,永田,43356,-55007,53426
外房線,安房小湊,32484,-96610,72905
外房線,太東,49821,-75292,69059
外房線,浪花,49685,-86104,75814
外房線,誉田,34494,-50190,43413
外房線,大原,50750,-82951,74523
外房線,勝浦,43608,-93903,77260
外房線,土気,39578,-51953,48792
外房線,安房天津,29292,-96937,71552
外房線,上総興津,38012,-95637,75183
外房線,大網,43330,-52878,52631
釜石線,晴山,122749,374595,429125
釜石線,綾織,141698,370671,431501
釜石線,上有住,159545,361418,429382
釜石線,青笹,149676,368941,432682
釜石線,岩手二日町,139915,370093,430349
釜石線,小佐野,172866,364210,437239
釜石線,土沢,120541,376411,430203
釜石線,新花巻,115376,378832,431033
釜石線,松倉,169868,363243,435137
釜石線,遠野,146333,371217,433621
釜石線,柏木平,133380,368043,426239
釜石線,洞泉,166316,362499,433030
釜石線,荒谷前,137563,368543,428097
釜石線,岩手上郷,151193,365979,430473
釜石線,陸中大橋,162649,365752,434580
釜石線,宮守,130746,372997,430078
釜石線,鱒沢,135064,367416,426201
釜石線,小山田,117178,379166,431865
釜石線,平倉,152083,363789,428762
釜石線,花巻,109996,377414,428184
釜石線,足ヶ瀬,156438,362775,429449
釜石線,似内,112612,378908,430336
釜石線,岩根橋,128024,373412,429614
釜石線,釜石,175975,365249,439466
気仙沼線,陸前小泉,145627,308378,375156
気仙沼線,本吉,144974,310497,376832
気仙沼線,大谷海岸,150583,313694,382029
気仙沼線,小金沢,147812,311626,379010
気仙沼線,松岩,151892,320329,388620
気仙沼線,気仙沼,149653,324356,391406
気仙沼線,最知,151730,318094,386513
気仙沼線,不動の沢,149959,323099,390376
気仙沼線,南気仙沼,151248,322693,390522
気仙沼線,陸前階上,151673,316304,384856
気仙沼線,志津川,140054,298429,363804
気仙沼線,陸前戸倉,139277,295065,360412
気仙沼線,陸前横山,132395,293041,355827
気仙沼線,歌津,146612,302953,370605
気仙沼線,のの岳,121372,284192,343451
気仙沼線,陸前港,147583,305281,373126
気仙沼線,蔵内,146973,306978,374424
気仙沼線,清水浜,143847,299856,366646
気仙沼線,陸前豊里,122868,287508,347086
気仙沼線,和渕,120950,281213,340529
気仙沼線,柳津,128287,290869,352239
気仙沼線,御岳堂,124673,290136,350197
気仙沼線,前谷地,118699,279648,338240
久留里線,木更津,8431,-68599,36839
久留里線,東横田,18406,-68081,41366
久留里線,小櫃,20586,-74502,47876
久留里線,上総亀山,23316,-85041,58261
久留里線,上総清川,12019,-67574,37492
久留里線,久留里,22034,-78098,51675
久留里線,平山,21044,-80486,53182
久留里線,上総松丘,20991,-82271,54699
久留里線,下郡,20183,-71536,45206
久留里線,横田,16970,-68079,40531
久留里線,東清川,13859,-67663,38491
久留里線,馬来田,20462,-70223,44311
久留里線,祗園,10451,-67489,36685
久留里線,俵田,20739,-76012,49220
京葉線,西船橋,11418,-32475,17639
京葉線,新習志野,16263,-36885,22441
京葉線,市川塩浜,8176,-36998,14430
京葉線,稲毛海岸,21784,-41076,28571
京葉線,検見川浜,20445,-40230,27083
京葉線,南船橋,14696,-35305,20779
京葉線,海浜幕張,18894,-38988,25329
京葉線,千葉みなと,24413,-43599,31750
京葉線,二俣新町,11423,-34239,17505
京葉線,舞浜,4563,-40364,12035
京葉線,東京,-6164,-35756,1023
京葉線,越中島,-3697,-36832,3169
京葉線,新浦安,7171,-38880,13879
京葉線,葛西臨海公園,2549,-39477,9841
京葉線,八丁堀,-5009,-36097,1728
京葉線,新木場,-587,-39274,7120
京葉線,潮見,-1463,-37847,5562
京葉線,蘇我,26953,-46316,34999
五日市線,武蔵引田,-50952,-29843,45143
五日市線,武蔵五日市,-54747,-29548,48947
五日市線,武蔵増戸,-52198,-29695,46397
五日市線,熊川,-45014,-30030,39223
五日市線,秋川,-49445,-30033,43625
五日市線,拝島,-44318,-30821,38443
五日市線,東秋留,-47192,-30280,41358
五能線,川部,58210,516013,554489
五能線,林崎,54714,519116,557179
五能線,松神,9598,503368,538333
五能線,向能代,17521,469018,504307
五能線,陸奥沢辺,5220,509025,543880
五能線,あきた白神,13134,486864,521954
五能線,大戸瀬,16922,528288,563495
五能線,広戸,10346,518852,553832
五能線,鰺ヶ沢,32697,530102,566168
五能線,白神岳登山口,9916,500960,535936
五能線,沢目,17381,476832,512106
五能線,藤崎,56384,516727,554990
五能線,陸奥赤石,27786,528580,564333
五能線,越水,39210,531462,568007
五能線,八森,15673,485182,520374
五能線,東八森,16923,480834,516084
五能線,北能代,17049,472173,507437
五能線,能代,17007,466883,502151
五能線,鳴沢,36645,530878,567226
五能線,風合瀬,13621,525248,560332
五能線,ウェスパ椿山,3211,509789,544605
五能線,岩館,11284,489049,524074
五能線,追良瀬,11552,520176,555193
五能線,東能代,19787,465237,500642
五能線,板柳,53118,521546,559424
五能線,大間越,9896,498621,533597
五能線,陸奥森田,42694,530858,567693
五能線,北金ヶ沢,22104,526816,562260
五能線,横磯,4870,513888,548735
五能線,陸奥柳田,24598,526260,561835
五能線,驫木,12668,522493,557545
五能線,艫作,2671,511508,546315
五能線,千畳敷,18686,529207,564487
五能線,木造,46796,533181,570374
五能線,五所川原,51857,533926,571607
五能線,鳥形,17311,474096,509370
五能線,鶴泊,51031,525842,563481
五能線,滝ノ間,14344,486143,521280
五能線,陸奥岩崎,7691,508712,543623
五能線,中田,44849,531524,568546
五能線,陸奥鶴田,50834,528191,565797
五能線,深浦,8126,516148,551068
五能線,十二湖,9199,505190,540143
吾妻線,渋川,-73873,54819,112325
吾妻線,金島,-76736,59099,117466
吾妻線,郷原,-92413,61379,129200
吾妻線,小野上温泉,-83164,62191,123845
吾妻線,矢倉,-93916,61841,130550
吾妻線,市城,-85120,63734,126273
吾妻線,岩島,-96080,63029,132888
吾妻線,小野上,-81564,61685,122457
吾妻線,川原湯温泉,-101717,61079,135382
吾妻線,群馬原町,-90322,63905,129722
吾妻線,祖母島,-78458,60353,119505
吾妻線,中之条,-87861,65401,129293
吾妻線,群馬大津,-107895,62122,140532
吾妻線,長野原草津口,-105976,61288,138568
吾妻線,万座・鹿沢口,-114793,59793,144068
吾妻線,羽根尾,-109923,61743,141750
吾妻線,大前,-116826,57773,144305
吾妻線,袋倉,-112289,61092,143055
高崎線,高崎,-73714,36069,97921
高崎線,籠原,-45254,19469,66882
高崎線,神保原,-61496,28356,83978
高崎線,新町,-65407,30546,88217
高崎線,倉賀野,-70403,33603,93854
高崎線,深谷,-49644,21370,71037
高崎線,本庄,-57993,26410,80216
高崎線,岡部,-53578,22990,74760
高崎線,大宮,-18861,-10360,27526
高崎線,上尾,-22052,-2965,35562
高崎線,宮原,-20192,-6574,31502
高崎線,北上尾,-23062,-1617,37221
高崎線,桶川,-24262,-140,39086
高崎線,鴻巣,-29165,6621,47367
高崎線,北本,-27015,3612,43694
高崎線,熊谷,-39904,15602,60651
高崎線,吹上,-34189,11481,54098
高崎線,北鴻巣,-32094,9544,51360
高崎線,行田,-36122,12710,56161
根岸線,山手,-16967,-63576,30827
